owner	photo_id	comment	fav
54720103@N06	6784275283		False
23359591@N04	3586928192		False
30007378@N05	6097101299		False
30382413@N08	5890167196		False
54851237@N03	5839232015		False
34999651@N07	5782285163		False
62110047@N04	5705029386		False
49614425@N00	5594781987		False
60505381@N06	5516806686		False
82075546@N00	5470933902		False
55045627@N00	5390794273		False
30872393@N05	5333849853		False
34767277@N00	5298049144		False
31928199@N03	5257255972		False
55610179@N04	5202243256		False
54991244@N03	5185208613		False
16282689@N00	3858892596		False
33842701@N03	5130809479		False
17691620@N06	5117569355		False
33143299@N02	4986364003		False
18567548@N00	4960889987		False
30382413@N08	4949049551		False
37935349@N06	4909514921		False
28219444@N07	4880357842		False
82075546@N00	4816903490		False
25197658@N06	4767154973		False
34767277@N00	4751451535		False
64583421@N00	4735761142		False
18591343@N00	4710964782		False
29661506@N00	4692439407		False
49556274@N08	4637376303		False
16816396@N07	3484827130		False
49556274@N08	4562977281		False
35468149216@N01	4508636112		False
43985950@N02	4507018175		False
35859148@N00	4445592430		False
33789596@N06	4406236057		False
28219444@N07	4378757630		False
8558724@N07	4365260252		False
28219444@N07	4358282177		False
88859707@N00	4329029531		False
8130948@N04	4296070450		False
22246831@N00	4272384952		False
23359591@N04	4224662795		False
22409027@N05	4196338283		False
28219444@N07	4157289547		False
25197658@N06	4129628795		False
29965389@N03	4113698073		False
8769056@N02	4111402829		False
95847873@N00	4109180297		False
16282689@N00	4079914495		False
23556618@N04	4075747948		False
42925816@N04	4056279657		False
26500181@N07	4048996661		False
52519883@N00	3983231721		False
12458572@N05	3978839645		False
42925816@N04	3965502048		False
30382413@N08	3955526322		False
30382413@N08	3934562739		False
66737497@N00	3911922098		False
37958395@N00	3908757849		False
38301071@N04	3898562231		False
23271523@N07	3881247916		False
22246831@N00	3869736931		False
29688434@N02	3858758610		False
23271523@N07	3815195727		False
94084884@N00	3795292278		False
61612037@N00	3767831415		False
29965389@N03	3697186000		False
14663382@N03	3712331939		False
26962799@N07	3704232203		False
32827473@N04	3697033115		False
22409027@N05	3698516507		False
11056393@N08	3691445191		False
22610428@N04	3683409007		False
23335967@N04	3668536405		False
48759603@N00	3810884675		False
15699212@N04	3613700210		False
28519295@N06	3594031233		False
29661506@N00	3563426279		False
76024502@N00	3548464631		False
97472169@N00	3542229920		False
10765586@N03	3495071006		False
65484951@N00	3480440081		False
30269054@N03	3476397012		False
25197658@N06	3454711769		False
79591463@N00	3450134820		False
8001694@N05	3429173749		False
52156599@N00	3426177697		False
26962799@N07	3421988734		False
89467593@N00	3413632703		False
22246831@N00	3412351264		False
23995916@N05	3404792711		False
69438261@N00	3404328619		False
27599967@N00	3400985879		False
29965389@N03	3367605750		False
74741809@N00	3361680695		False
54813456@N00	3362408352		False
30973256@N08	3351805297		False
8558724@N07	3287352507		True
29965389@N03	3276254134		False
32874543@N06	3270948413		False
76024502@N00	3248311251		False
8001694@N05	3237756102		False
8073208@N08	3232170682		False
29661506@N00	3224727949		False
24701281@N02	3222782595		False
25563878@N07	3211901963		False
27599967@N00	3186992363		False
19788402@N00	3151063132		False
28219444@N07	3118148606		False
27599967@N00	3084473643		False
22440214@N08	3083955241		False
28219444@N07	3078930351		False
9751999@N07	3070694985		False
31313449@N02	3068663408		False
16907184@N04	3054897413		False
97525005@N00	3039940387		True
60361254@N00	3021068564		False
60361254@N00	3017655761		False
34767277@N00	2985252159		False
7430497@N05	2884604670		False
25197658@N06	2850117052		False
26816879@N02	2832144826		False
60361254@N00	2821789881		False
46316002@N00	2785933563		False
10765586@N03	2731942624		False
75158779@N00	2737300093		False
8769056@N02	2709780754		False
48499983@N00	2630242132		False
92319918@N00	2565041984		False
99821426@N00	2435879790		False
20934604@N02	2420315326		False
8496246@N08	2375502842		False
88323212@N00	2361159791		False
46316002@N00	2333079214		False
57044273@N00	2232695893		False
58992107@N00	2124525033		False
96357620@N00	2203874651		False
8975701@N07	2177517179		False
46316002@N00	2163707388		False
46316002@N00	2108724764		False
42875439@N00	2039927908		False
69438261@N00	1814710889		False
69438261@N00	1815517604		True
15699212@N04	2924709867		False
53654387@N00	1761105320		False
31928411@N00	1460487912		False
17422123@N00	1447514703		False
17422123@N00	1269903772		False
65484951@N00	1245194315		False
75158779@N00	881351285		False
51773358@N00	662935271		False
71086419@N00	617971142		False
35468149216@N01	560702910		False
88859707@N00	398657436		False
34767277@N00	380615079		False
88859707@N00	377379414		False
11118948@N00	365134495		False
11118948@N00	353267884		False
95366015@N00	346217322		False
88859707@N00	315599521		False
68128273@N00	305563891		False
81977844@N00	293072193		False
34931770@N00	234821688		False
79119242@N00	220243893		False
89467593@N00	197057775		False
35468149216@N01	50267034		False
35468149216@N01	49683223		False
49503137835@N01	29493344		False
30417351@N00	43355824982		False
118225823@N05	37987770394		False
39339432@N08	4878701846		False
27853082@N04	4282881278		False
8122288@N06	4259675858		False
8122288@N06	3683430005		False
49063431@N00	3499680167		False
33918861@N04	3392091596		False
11118948@N00	689383586		False
99821426@N00	288082060		False
62864896@N05	35838061315		False
140788622@N04	30261290093		False
100789391@N08	30447031215		False
132412774@N02	28141575304		False
62528244@N00	27561229652		False
30417351@N00	22698557131		False
49628378@N00	19791097650		False
123472362@N05	19169739866		False
115695343@N04	16450915032		False
44492708@N08	16122113937		False
104524658@N06	15198051173		False
104524658@N06	15087440447		False
49324700@N00	14486112983		False
9313911@N04	14091561242		False
90041996@N02	14034265504		False
8448274@N08	14006663084		False
45933940@N07	14002574744		False
91223220@N02	13901929744		False
15699212@N04	13378748534		False
45346542@N08	11688341764		False
75676690@N02	10665755264		False
90512039@N03	10330939855		False
62811863@N02	9616688346		False
7564428@N07	9517553292		False
52519883@N00	9109210799		False
54136071@N02	9040264459		False
56851178@N00	8963798109		False
15951593@N07	8948093783		False
48049017@N03	8902027753		False
54529342@N08	8864917436		False
90041996@N02	8775948151		False
59955665@N05	8579232035		False
22156749@N05	8514426409		False
48335550@N06	8452454464		False
58148714@N00	8238162853		False
35336382@N00	8200727732		False
47861828@N08	8197125621		False
59247902@N00	8188287798		False
8226602@N05	7997529961		False
78688084@N03	7996865589		False
22501537@N03	7994992903		False
8243894@N07	7768161668		False
45609113@N04	7766218428		False
13246670@N07	7735489320		False
8137187@N06	7591805196		False
49324700@N00	7184287659		False
97828344@N00	7328553748		False
17691620@N06	6880932546		True
15699212@N04	4574557988		False
7564428@N07	6939719365		False
8391117@N05	6147116668		False
38704682@N07	5893699910		False
28520143@N04	5782240817		False
12895988@N07	5623416074		False
60947605@N04	5554354346		False
71421998@N00	5488560871		False
44492708@N08	4859868895		False
27770623@N02	4445766977		False
31313449@N02	3732791791		False
7564428@N07	3646274103		False
10930783@N04	2492268156		False
9662161@N02	726616271		False
8769056@N02	628503828		False
88859707@N00	534367467		False
34931770@N00	236701871		False
91689199@N00	157157855		False
78688084@N03	19324254075		False
104524658@N06	16685673434		False
92829833@N00	14548607824		False
41258884@N05	8338791495		False
34779408@N04	3318995796		False
50628097@N05	8524243407		False
29581072@N00	5917958267		False
29581072@N00	5787608615		False
29581072@N00	4949220697		False
29581072@N00	4838935244		False
29581072@N00	4780407601		False
29581072@N00	5917958193		False
135851619@N02	51922626447		False
187118160@N02	51897458695		False
116685283@N05	51892188696		False
194989351@N05	51880305191		False
71700295@N03	51876877482		False
124120129@N08	51844537071		False
186934717@N04	51835920751		False
93043734@N05	51674559276		False
93043734@N05	51652111681		False
144892882@N03	51578560980		False
148749675@N08	51538708518		False
125550466@N02	51537483897		False
116685283@N05	51534144446		False
104991516@N07	51354140526		False
157732954@N08	51353999865		False
121092153@N04	51306063851		False
18563028@N07	51286774093		False
142521938@N06	51285319958		False
157732954@N08	51276460274		False
148749675@N08	51256644544		False
18563028@N07	51246870864		False
148749675@N08	51241754183		False
148749675@N08	51232332262		False
104991516@N07	51199612968		False
101381880@N06	51178612723		False
148749675@N08	51175126631		False
49170045@N07	51175803664		False
157732954@N08	51151630762		False
190279910@N02	51144939832		False
189669288@N07	51143797781		False
18563028@N07	51144550669		False
190279910@N02	51137909803		False
101381880@N06	51136459705		False
104991516@N07	51122738674		False
104991516@N07	51103854850		False
186934717@N04	50956368428		False
186934717@N04	50884840626		False
116685283@N05	50575475656		False
116685283@N05	50430491411		False
35468149216@N01	49952821516		False
187118160@N02	49575630867		False
18563028@N07	33722828838		False
18563028@N07	41099514845		False
63649316@N06	48870639803		False
75948747@N03	48823062831		False
144892882@N03	48678018173		False
116685283@N05	48451800446		False
28569958@N00	48218139267		False
137735321@N07	48123028008		False
151288573@N05	47922690257		False
68312398@N06	33913716068		False
142001617@N07	46993074364		False
157732954@N08	33903566818		False
58149411@N04	46581639445		False
164022871@N07	47021856072		False
43651635@N03	46300759254		False
56996642@N05	40057104083		False
93481021@N05	39892076873		False
83917938@N02	45626918654		False
29865076@N07	45228946755		False
72064726@N08	44007931390		False
130469694@N05	45714231692		False
133453874@N04	44203057434		False
79433910@N05	44810732952		False
55684318@N00	44588075782		False
54517877@N08	42808511630		False
71897241@N00	29308752687		False
54504261@N08	28919604397		False
134480576@N07	28602796667		False
68898571@N00	42726042224		False
93367595@N04	42473439124		False
90378082@N07	41369007805		False
143164104@N02	40432854050		False
134480576@N07	41525192521		False
65018467@N03	40558102375		False
163925249@N03	41389163582		False
56996642@N05	39544443480		False
99606935@N04	38961793150		False
127772592@N03	25876025397		False
29826269@N07	40677560681		False
65837948@N03	40502291901		False
30206755@N02	40391690572		False
152934391@N07	38607175960		False
130469694@N05	40224614071		False
116685283@N05	40167579832		False
147732405@N03	28419678029		False
28925763@N05	39176165565		False
81300114@N03	26200709448		False
60837129@N00	2813825451		False
75445415@N02	27722538899		False
90378082@N07	25622224918		False
13148930@N04	27582947809		False
131275655@N07	27582807359		False
15917364@N02	38478266195		False
109545888@N06	39302883672		False
22729253@N06	24294951407		True
29225009@N02	38316129984		False
116685283@N05	38941627482		False
136837396@N08	27007540739		True
146029710@N03	38557584011		False
146138034@N02	37831222414		False
153622489@N02	24637749248		False
66359397@N02	26614060249		False
58149411@N04	26586689349		False
74530248@N04	37295324714		False
36267159@N04	37630543330		False
150541580@N04	36970686964		False
90538523@N04	37351414270		False
147659776@N06	37291395170		False
130121875@N05	36454663314		False
130469694@N05	36414778393		False
10285012@N03	36833639552		False
60242919@N03	36150401254		False
50416730@N00	36910031615		False
131410374@N02	36393202030		False
128870204@N03	35886064404		False
116685283@N05	36513798122		False
8608046@N07	36539248996		False
122020569@N03	35774281283		False
150843545@N08	36407533581		False
127478583@N08	36382765711		False
141510177@N08	36299838612		False
58210787@N03	36457764975		False
74530248@N04	35528724844		False
94550159@N02	36329141805		False
98562525@N00	35491953424		False
56996642@N05	36155289382		False
150541580@N04	35509963743		False
45346542@N08	36275080616		False
58210787@N03	35896756220		False
76024502@N00	35875250450		False
20134087@N04	35398922183		False
94550159@N02	35858345711		False
130987245@N06	35845791371		False
147874070@N04	34997181253		False
122020569@N03	35591575432		False
92445262@N04	34911562424		False
43651635@N03	35624926306		False
154109405@N05	34848973033		False
147659776@N06	35627142835		False
29743128@N04	34767563404		False
124910306@N03	34795982543		False
56996642@N05	35192659170		False
116842343@N07	35445826071		False
46608578@N08	6778490240		False
130469694@N05	35396262881		False
89446369@N06	35349421081		False
69173091@N02	35299029222		False
132468401@N07	35411889566		False
47184557@N08	35171641002		False
145721122@N06	34940603200		False
37228266@N05	34920927500		False
142446833@N02	35242520476		False
144865928@N08	34818347250		False
149462872@N06	34387368513		False
75445415@N02	34324914363		False
16603565@N02	34835878432		False
59739944@N00	34095545294		False
118234044@N04	34798943051		False
147826780@N05	34097780353		False
22729253@N06	34677432782		False
60242919@N03	34007409173		False
134480576@N07	33957124694		False
143003125@N07	34601607951		False
118234044@N04	33888931634		False
135080366@N05	34552320552		False
130739759@N04	34560864861		False
74530248@N04	34515433192		False
133925304@N08	34472512391		False
147659776@N06	33707470254		False
116685283@N05	34508205876		False
94550159@N02	34099372780		False
141510177@N08	34288349242		False
147624718@N03	33494121494		False
141510177@N08	32961429443		False
35630430@N08	32926439263		False
58149411@N04	32809644904		False
152968639@N03	33072275290		False
72226717@N03	33455243015		False
17092506@N00	33314133641		False
